Row,Time,Temperature1(Voltage),Temperature2(Voltage),Temperature3(Voltage),Temperature4(Voltage),Temperature5(Voltage),Temperature6(Voltage),Temperature7(Voltage),Temperature8(Voltage),Temperature9(Voltage),Temperature10(Voltage),Temperature11(Voltage),Temperature12(Voltage),Temperature13(Voltage),Temperature14(Voltage),Temperature15(Voltage),Temperature16(Voltage),Temperature17(Voltage),Temperature18(Voltage),Temperature19(Voltage),Temperature20(Voltage),Temperature21(Voltage),Temperature22(Voltage),Temperature23(Voltage),Temperature24(Voltage),Temperature25(Voltage),Temperature26(Voltage),Temperature27(Voltage),Temperature28(Voltage),Temperature29(Voltage),Temperature30(Voltage),Temperature31(Voltage),Temperature32(Voltage),Temperature33(Voltage),Temperature34(Voltage),Temperature35(Voltage),Temperature36(Voltage),Temperature37(Voltage),Temperature38(Voltage),Temperature39(Voltage),Temperature40(Voltage),Temperature41(Voltage),Temperature42(Voltage),Temperature43(Voltage),Temperature44(Voltage),Temperature45(Voltage),Temperature46(Voltage),Temperature47(Voltage),Temperature48(Voltage),Temperature49(Voltage),Temperature50(Voltage),Temperature51(Voltage),Temperature52(Voltage),Temperature53(Voltage),Temperature54(Voltage),Temperature55(Voltage),Temperature56(Voltage),Temperature57(Voltage),Temperature58(Voltage),Temperature59(Voltage),Temperature60(Voltage),Temperature61(Voltage),Temperature62(Voltage),Temperature63(Voltage),Temperature64(Voltage),Temperature65(Voltage),Temperature66(Voltage),Temperature67(Voltage),Temperature68(Voltage),Temperature69(Voltage),Temperature70(Voltage),Temperature71(Voltage),Temperature72(Voltage),Temperature73(Voltage),Temperature74(Voltage),Temperature75(Voltage),Temperature76(Voltage),Temperature77(Voltage),Temperature78(Voltage),Temperature79(Voltage),Temperature80(Voltage),Temperature81(Voltage),Temperature82(Voltage),Temperature83(Voltage),Temperature84(Voltage),Temperature85(Voltage),Temperature86(Voltage),Temperature87(Voltage),Temperature88(Voltage),Temperature89(Voltage),Temperature90(Voltage),Temperature91(Voltage),Temperature92(Voltage),Temperature93(Voltage),Temperature94(Voltage),Temperature95(Voltage),Temperature96(Voltage),Temperature97(Voltage),Temperature98(Voltage),Temperature99(Voltage),Temperature100(Voltage),Temperature101(Voltage),Temperature102(Voltage),Temperature103(Voltage),Temperature104(Voltage),Temperature105(Voltage),Temperature106(Voltage),Temperature107(Voltage),Temperature108(Voltage),Temperature109(Voltage),Temperature110(Voltage),Temperature111(Voltage),Temperature112(Voltage),Temperature113(Voltage),Temperature114(Voltage),Temperature115(Voltage),Temperature116(Voltage),Temperature117(Voltage),Temperature118(Voltage),Temperature119(Voltage),Temperature120(Voltage),Temperature121(Voltage),Temperature122(Voltage),Temperature123(Voltage),Temperature124(Voltage),Temperature125(Voltage),Temperature126(Voltage),Temperature127(Voltage),Temperature128(Voltage),Temperature129(Voltage),Temperature130(Voltage),Temperature131(Voltage),Temperature132(Voltage),Temperature133(Voltage),Temperature134(Voltage),Temperature135(Voltage),Temperature136(Voltage),Temperature137(Voltage),Temperature138(Voltage),Temperature139(Voltage),Temperature140(Voltage),Temperature141(Voltage),Temperature142(Voltage),Temperature143(Voltage),Temperature144(Voltage),Temperature145(Voltage),Temperature146(Voltage),Temperature147(Voltage),Temperature148(Voltage),Temperature149(Voltage),Temperature150(Voltage),Temperature151(Voltage),Temperature152(Voltage),Temperature153(Voltage),Temperature154(Voltage),Temperature155(Voltage),Temperature156(Voltage),Temperature157(Voltage),Temperature158(Voltage),Temperature159(Voltage),Temperature160(Voltage),Temperature161(Voltage),Temperature162(Voltage),Temperature163(Voltage),Temperature164(Voltage),Temperature165(Voltage),Temperature166(Voltage),Temperature167(Voltage),Temperature168(Voltage),Temperature169(Voltage),Temperature170(Voltage),Temperature171(Voltage),Temperature172(Voltage),Temperature173(Voltage),Temperature174(Voltage),Temperature175(Voltage),Temperature176(Voltage),Temperature177(Voltage),Temperature178(Voltage),Temperature179(Voltage),Temperature180(Voltage),Temperature181(Voltage),Temperature182(Voltage),Temperature183(Voltage),Temperature184(Voltage),Temperature185(Voltage),Temperature186(Voltage),Temperature187(Voltage),Temperature188(Voltage),Temperature189(Voltage),Temperature190(Voltage),Temperature191(Voltage),Temperature192(Voltage),Temperature193(Voltage),Temperature194(Voltage),Temperature195(Voltage),Temperature196(Voltage),Temperature197(Voltage),Temperature198(Voltage),Temperature199(Voltage),Temperature200(Voltage),Temperature201(Voltage),Temperature202(Voltage),Temperature203(Voltage),Temperature204(Voltage),Temperature205(Voltage),Temperature206(Voltage),Temperature207(Voltage),Temperature208(Voltage),Temperature209(Voltage),Temperature210(Voltage),Temperature211(Voltage),Temperature212(Voltage),Temperature213(Voltage),Temperature214(Voltage),Temperature215(Voltage),Temperature216(Voltage),Temperature217(Voltage),Temperature218(Voltage),Temperature219(Voltage),Temperature220(Voltage),Temperature221(Voltage),Temperature222(Voltage),Temperature223(Voltage),Temperature224(Voltage),Temperature225(Voltage),Temperature226(Voltage),Temperature227(Voltage),Temperature228(Voltage),Temperature229(Voltage),Temperature230(Voltage),Temperature231(Voltage),Temperature232(Voltage),Temperature233(Voltage),Temperature234(Voltage),Temperature235(Voltage),Temperature236(Voltage),Temperature237(Voltage),Temperature238(Voltage),Temperature239(Voltage),Temperature240(Voltage),Temperature241(Voltage),Temperature242(Voltage),Temperature243(Voltage),Temperature244(Voltage),Temperature245(Voltage),Temperature246(Voltage),Temperature247(Voltage),Temperature248(Voltage),Temperature249(Voltage),Temperature250(Voltage),Temperature251(Voltage),Temperature252(Voltage),Temperature253(Voltage),Temperature254(Voltage)
04:15.1,"26,7854","26,8978","26,8797","26,8808","27,0622","26,8651","26,7986","26,9379","27,0982","27,0994","26,815","26,8071","26,8266","27,015","27,071","26,8347","26,9461","27,0363","26,9198","27,0735","26,9209","27,0095","26,9098","26,7493","27,1158","26,7772","27,1114","26,8591","26,9461","27,0482","27,1342","26,9464","27,1497","27,0904","27,1906","26,8425","26,9667","27,1877","26,9733","27,0225","26,8425","26,9943","27,0361","27,2192","27,1465","26,9631","27,1415","27,1285","27,0156","27,1136","26,6817","26,8132","27,0004","27,6609","27,3797","27,0028","26,9179","26,9175","27,1247","26,905","26,7958","26,8403","26,7283","26,9846","27,004","26,8191","26,7497","26,3499","26,9726","27,1003","27,0138","26,9632","26,9792","27,0307","27,108","26,8243","26,7245","26,8213","27,0276","27,2024","26,9525","26,8801","26,9235","26,7992","27,0396","26,7996","26,8446","26,9023","26,9131","27,0988","26,6533","26,8128","26,9068","26,9222","27,0269","26,8141","27,0683","26,9855","27,0127","27,0901","26,8325","26,9336","26,9201","26,8033","27,0513","26,8347","26,9783","27,0011","26,9765","27,0089","26,9624","26,8104","27,1225","26,9699","27,0105","26,7313","26,9565","26,8445","27,0478","27,0087","26,8854","27,0281","26,9516","26,986","27,0726","26,859","26,9144","26,959","27,0485","26,9769","26,9622","26,8797","27,055","27,0727","27,1586","26,7327","26,7827","27,0233","26,9354","27,039","26,8478","26,8955","27,1086","26,9789","27,0103","26,9585","27,074","27,2097","27,1162","27,2228","26,7754","27,0376","26,9947","27,1209","26,8686","26,8667","26,836","27,0278","27,1853","27,0837","26,6522","26,6789","27,0429","27,051","27,0227","26,8881","26,8573","26,925","26,9966","26,9096","26,8597","27,0411",27,"27,0242","27,0875","26,7759","26,8852","26,991","26,9674","27,0223","26,9939","26,8134","27,0598","27,159","27,0033","26,9919","26,9615","26,9771","27,1009","27,1662","26,7983","26,9911","26,9599","-113,769","27,0591","26,9411","27,0957","27,1591","27,0436","27,2843","27,0752","26,9133","27,0037","26,9416","27,0311","27,0387","26,6786","27,0112","26,9793","27,0401","27,1738","31,2348","26,9976","26,9119","26,9698","26,898","26,8398","26,9419","26,9916","26,9073","27,0603","27,0943","27,1089","27,1832","26,8495","26,8797","27,0102","26,855","27,5761","27,2284","26,8989","26,9335","26,9531","-114,554","26,8766","26,8634","26,9413","27,0795","27,1975","27,0824","27,1888","27,0129","27,0907","27,1025","27,2167","27,1325","27,2367","27,0517","26,5776","26,5594","26,1516","26,7259","26,7386","26,552","26,594"
2,12:24:35 PM,"26,7752","26,8726","26,8582","26,8743","27,052","26,8698","26,8033","26,9351","27,0917","27,0705","26,8084","26,7969","26,8126","26,9787","27,0645","26,8319","26,9321","27,0298","26,8984","27,067","26,9032","26,9992","26,8846","26,7428","27,1205","26,7706","27,1123","26,8599","26,9321","27,0454","27,135","26,9361","27,1394","27,0875","27,184","26,8396","26,9601","27,1587","26,9705","27,0159","26,8322","26,9952","27,022","27,2126","27,1399","26,9565","27,1349","27,1256","26,9978","27,1108","26,7019","26,8222","27,0728","27,6364","27,3924","27,0229","26,9268","26,9265","27,1299","26,9065","26,816","26,8642","26,7373","26,9898","27,0093","26,8393","26,7549","26,3402","26,9815","27,0869","27,0266","26,9722","26,992","27,0397","27,0796","26,837","26,7185","26,8265","27,0403","27,2002","26,9614","26,8928","26,9325","26,797","27,0337","26,8161","26,8349","26,9038","26,9183","27,1115","26,6623","26,8292","26,9232","26,9125","27,0135","26,8082","27,081","26,9795","26,9881","27,0805","26,8325","26,9559","26,9425","26,8145","27,0663","26,8571","26,9932","27,016","26,9951","27,0201","26,9773","26,8253","27,1337","26,9923","27,0292","26,7387","26,9677","26,8594","27,059","27,0274","26,8891","27,0505","26,9666","26,9935","27,0875","26,8598","26,9077","26,9598","27,0456","26,9666","26,9518","26,8843","27,0409","27,0773","27,1594","26,7336","26,8022","27,0278","26,9474","27,0174","26,8374","26,9149","27,0945","26,9648","26,9925","26,9444","27,0785","27,1994","27,0946","27,2535","26,7821","27,0332","27,0052","27,1314","26,8568","26,8698","26,839","27,0309","27,1809","27,083","26,6552","26,682","27,0385","27,0615","27,0369","26,9136","26,8603","26,9355","26,9997","26,9127","26,8478","27,0404","27,018","27,0534","27,0943","26,7581","26,8935","27,0067","26,9719","27,0194","26,9947","26,7994","27,0606","27,145","26,9967","26,9741","26,9549","26,9742","27,1129","27,1633","26,7992","26,9882","26,9496","-113,796","27,0487","26,9531","27,0816","27,1525","27,0146","27,2553","27,0522","26,9313","26,9919","26,9597","27,038","27,0418","26,7041","27,0255","27,016","27,0506","27,1881","31,2083","27,0119","26,9262","26,9766","26,916","26,9026","26,9525","27,073","26,9514","27,0671","27,1048","27,1307","27,2012","26,8489","26,8865","27,0282","26,8581","27,5754","27,2278","26,8915","26,9484","26,9643","-114,554","26,899","26,8784","26,9376","27,0981","27,1789","27,0638","27,1888","27,0241","27,087","27,1174","27,2279","27,1436","27,2367","27,0517","26,6112","26,5669","26,1815","26,7446","26,7498","26,5669"
3,12:24:55 PM,"26,7923","26,9196","26,8865","26,8914","27,0728","26,8943","26,8167","26,9597","27,1014","27,0876","26,8367","26,8215","26,8521","27,0368","27,0778","26,849","26,9529","27,0581","26,923","27,1027","26,9352","27,0201","26,9278","26,7748","27,1376","26,7929","27,1272","26,8786","26,9507","27,0566","27,15","26,951","27,1655","27,0987","27,2101","26,8508","26,9899","27,1811","26,9667","27,0421","26,8434","27,0064","27,0407","27,2275","27,1473","26,9677","27,1424","27,1406","27,0128","27,1145","26,7146","26,8386","27,0482","27,6677","27,4088","27,0394","26,9321","26,9467","27,1314","26,9267","26,8324","26,8769","26,7538","27,0063","27,0183","26,837","26,7677","26,3604","26,9756","27,1071","27,0393","26,9924","27,0084","27,0151","27,0774","26,8288","26,7216","26,8295","27,0359","27,2069","26,9645","26,907","26,9355","26,8112","27,0553","26,8116","26,8416","26,9181","26,9214","27,1108","26,6578","26,8173","26,9225","26,9267","27,0165","26,8","27,0803","26,9863","26,9986","27,0648","26,8445","26,9418","26,9321","26,8078","27,0671","26,8654","26,9829","27,0094","26,9922","27,0172","26,9782","26,8336","27,1307","26,9932","27,0188","26,7433","26,9611","26,8639","27,0523","27,0207","26,89","27,0513","26,9749","26,9906","27,0734","26,8725","26,9242","26,9688","27,0546","26,9793","26,9646","26,8821","27,0424","27,0751","27,1684","26,7537","26,7925","27,0331","26,9563","27,0376","26,8501","26,909","27,1035","26,9664","27,0015","26,9683","27,0838","27,2083","27,0812","27,2662","26,8083","27,0668","27,0164","27,1463","26,8866","26,8922","26,8614","27,0607","27,2256","27,1054","26,6776","26,7006","27,0459","27,0839","27,0518","26,9211","26,8827","26,9392","26,9848","26,9313","26,8702","27,0516","27,018","27,0496","27,1017","26,7939","26,9218","27,0351","26,9965","27,0552","27,023","26,8239","27,0927","27,177","27,0175","26,9912","26,9683","26,9913","27,1412","27,1841","26,8237","27,0165","26,9816","6,1044","27,0845","26,9702","27,1062","27,1771","27,0317","27,2724","27,0276","26,9254","26,9823","26,9612","27,0358","27,0322","26,7169","27,0308","26,9952","27,0634","27,1822","31,1987","27,0209","26,9315","26,9931","26,9138","26,8668","26,9541","27,0149","26,9231","27,0798","27,1175","27,1285","27,2064","26,8616","26,8992","27,0559","26,8634","27,5621","27,2442","26,8925","26,9383","26,9579","-114,581","26,8925","26,857","26,9237","27,0917","27,1911","27,0611","27,1899","26,9953","27,088","27,1072","27,214","27,1409","27,2451","27,0564","26,601","26,5828","26,19","26,753","26,7284","26,5679"
4,12:25:15 PM,"26,805","26,9286","26,8881","26,8892","27,0781","26,8922","26,8071","26,965","27,1141","27,1079","26,842","26,823","26,835","27,0048","27,0757","26,8543","26,9358","27,0485","26,9096","27,0819","26,933","27,0179","26,9219","26,7689","27,1429","26,7907","27,1362","26,8727","26,9411","27,0469","27,1552","26,9525","27,1782","27,104","27,2116","26,8523","26,9915","27,1715","26,9869","27,0623","26,8598","27,0228","27,0273","27,2365","27,1563","26,9729","27,1476","27,1458","27,0031","27,1086","26,7162","26,8402","27,0497","27,699","27,4141","27,0334","26,9299","26,9557","27,1442","26,932","26,8302","26,8784","26,774","27,019","27,031","26,8423","26,7654","26,3545","26,9883","27,1049","27,0445","26,9939","27,0211","27,0502","27,0901","26,8415","26,7343","26,8273","27,0523","27,2084","26,9548","26,9085","26,9482","26,8127","27,0419","26,8281","26,8693","26,9308","26,9229","27,1272","26,6706","26,8412","26,9166","26,9394","27,0255","26,8127","27,0818","26,9878","26,9852","27,0626","26,8311","26,9508","26,9448","26,8019","27,0686","26,8744","26,9881","27,0221","27,0049","27,0523","26,9871","26,8426","27,1472","26,9909","27,0241","26,7299","26,9738","26,8729","27,0613","27,026","26,8952","27,0528","26,9801","26,9772","27,0712","26,8837","26,9316","26,9912","27,077","26,9756","26,9757","26,897","27,0835","27,1012","27,161","26,7649","26,8634","27,0443","26,9787","27,0451","26,8688","26,9575","27,1147","26,9626","27,0089","26,9609","27,0912","27,2009","27,0737","27,2699","26,7927","27,0549","27,0231","27,1419","26,8747","26,8952","26,8607","27,0526","27,2324","27,1084","26,6881","26,6999","27,0602","27,0906","27,0549","26,939","26,8895","26,9609","26,9766","26,9381","26,8621","27,0509","27,0247","27,0564","27,0973","26,7857","26,9323","27,0269","26,9809","27,0396","27,0149","26,8233","27,0845","27,1763","27,0317","26,9943","26,9751","26,9981","27,1331","27,1909","26,8231","27,0196","26,9809","-113,805","27,0875","26,9696","27,1018","27,1652","27,0124","27,2456","27,036","26,9002","27,0242","26,9323","27,0628","27,063","26,729","27,0317","27,0222","27,0531","27,1868","31,1626","27,0255","26,951","26,994","26,9296","26,961","26,9699","27,15","26,9949","27,077","27,1297","27,1368","27,2073","26,8625","26,889","27,0792","26,8643","27,5816","27,2451","26,8999","26,9532","26,9765","-114,581","26,9037","26,8607","26,9386","27,1141","27,206","27,0536","27,2011","27,014","27,1066","27,1184","27,2252","27,1484","27,2451","27,0489","26,6272","26,5903","26,2236","26,7605","26,7433","26,5642"
5,12:25:35 PM,"26,8125","26,9286","26,8881","26,9041","27,0818","26,9034","26,8257","26,9799","27,1253","27,1041","26,8458","26,8156","26,8462","27,016","27,113","26,8506","26,9508","27,0597","26,9171","27,0856","26,9442","27,0179","26,9182","26,7764","27,1503","26,7848","27,1377","26,8779","26,9463","27,0708","27,1568","26,9615","27,176","27,1204","27,1982","26,8651","26,9818","27,173","26,9922","27,0489","26,8502","27,0169","27,0438","27,2343","27,1691","26,9782","27,1529","27,1586","26,9934","27,1138","26,708","26,8357","27,1721","27,7133","27,4171","27,0365","26,9292","26,9363","27,1509","26,9201","26,8295","26,874","26,7509","27,0108","27,0228","26,8304","26,7797","26,3575","26,9839","27,1042","27,0438","27,0007","27,013","27,0047","27,0596","26,8527","26,7492","26,8423","27,0598","27,2084","26,9846","26,916","26,9519","26,8202","27,0606","26,8355","26,8693","26,9457","26,9378","27,1309","26,678","26,8487","26,9315","26,9357","27,0255","26,8202","27,1005","27,0027","27,0038","27,0962","26,8326","26,9561","26,9538","26,8258","27,0813","26,8759","26,9971","27,031","27,0064","27,0538","26,9924","26,8516","27,1524","27,0111","27,0405","26,7538","26,9716","26,8782","27,0703","27,0275","26,9005","27,0655","26,9779","26,9899","27,0578","26,8904","26,9421","26,9942","27,08","26,9711","26,9788","26,9","27,0753","27,1005","27,1677","26,7717","26,844","27,0547","26,9892","27,0444","26,8643","26,9531","27,1028","26,9731","27,0082","26,9639","27,098","27,2076","27,088","27,2356","26,8129","27,0489","27,0358","27,1435","26,8837","26,9005","26,8585","27,0615","27,2414","27,1323","26,6934","26,7127","27,0542","27,0959","27,075","26,9443","26,8948","26,9736","26,9819","26,9471","26,8636","27,0561","27,0375","27,0617","27,11","26,7888","26,9354","27,0337","26,9803","27,0427","27,0366","26,8077","27,0764","27,1794","27,0348","27,001","26,9744","27,0087","27,1399","27,1865","26,8336","27,0152","26,984","-113,823","27,0831","26,9689","27,09","27,1646","27,0118","27,2562","27,0002","26,9353","26,9623","26,9077","27,0532","27,0421","26,6895","27,0295","27,0536","27,0547","27,1884","31,1457","27,0271","26,96","26,9993","26,9312","26,9588","26,9864","27,1478","26,9852","27,0748","27,1275","27,1533","27,2126","26,9126","26,8793","27,0584","26,8621","27,572","27,2355","26,9164","26,9436","26,9856","-114,59","26,9239","26,8623","26,9365","27,1157","27,2001","27,0477","27,2101","27,0118","27,1045","27,1237","27,2118","27,1499","27,2653","27,0505","26,6362","26,5882","26,4008","26,7658","26,7486","26,5732"
6,12:25:55 PM,"26,8193","26,9317","26,8725","26,9035","27,0812","26,9028","26,8251","26,9793","27,1172","27,1072","26,8377","26,8224","26,8493","27,0266","27,0676","26,8537","26,9576","27,0516","26,9239","27,1036","26,9324","27,0248","26,9101","26,7944","27,1535","26,8184","27,1452","26,8928","26,9575","27,0708","27,1605","26,969","27,1909","27,1353","27,2318","26,88","27,0005","27,1805","26,9922","27,0675","26,8726","27,0281","27,0438","27,2455","27,1728","26,9894","27,1566","27,1772","27,0195","27,1213","26,723","26,8544","27,0788","27,7356","27,4246","27,0439","26,9404","26,9587","27,1621","26,9574","26,8519","26,9001","26,7733","27,037","27,0452","26,8565","26,7983","26,3613","26,9951","27,1191","27,0476","27,0044","27,0242","27,0532","27,0857","26,8579","26,7545","26,8512","27,0539","27,2099","26,9638","26,9212","26,9721","26,8329","27,077","26,8371","26,882","26,9509","26,9468","27,1399","26,6907","26,8651","26,9479","26,9409","27,0307","26,8179","27,1057","26,9967","27,0016","27,0716","26,8438","26,9635","26,9463","26,8258","27,0813","26,8834","27,0083","27,0385","27,0363","27,0426","27,0073","26,8702","27,1636","27,0223","27,0629","26,7613","26,9753","26,8856","27,0777","27,035","26,9079","27,0805","26,9891","26,9936","27,0802","26,9091","26,9533","27,0204","27,0912","26,9786","26,9862","26,9038","27,079","27,1042","27,1789","26,7754","26,8627","27,0585","26,9966","27,0668","26,883","26,9718","27,1065","26,9806","27,0157","26,9676","27,1054","27,2225","27,0917","27,2692","26,8047","27,052","27,0314","27,1502","26,8793","26,8998","26,869","27,0758","27,2407","27,113","26,689","26,7232","27,0684","27,0952","27,0818","26,9511","26,9015","26,9729","26,9812","26,9501","26,8592","27,048","27,0368","27,0647","27,1056","26,8","26,9466","27,0524","26,9952","27,0576","27,0329","26,8338","27,0988","27,1943","27,0684","27,0085","26,9856","27,0273","27,1548","27,2052","26,8485","27,0338","26,9877","-113,823","27,098","26,9689","27,1123","27,1757","27,0118","27,2375","27,021","26,9375","27,0093","26,9397","27,0665","27,0704","26,729","27,0727","27,0856","27,0718","27,2017","31,1589","27,0516","26,9809","27,0238","26,9558","26,9722","27,0109","27,1612","27,0098","27,1068","27,1483","27,1928","27,2334","26,9035","26,8852","27,0904","26,8755","27,5965","27,26","26,9261","26,9681","26,9989","-114,581","26,9298","26,8794","26,9498","27,1365","27,2209","27,0947","27,2197","27,0401","27,1253","27,1408","27,2289","27,1633","27,2749","27,0527","26,6459","26,609","26,2759","26,7866","26,762","26,5754"
7,12:26:15 PM,"26,8141","26,9152","26,8934","26,9206","27,0946","26,9087","26,831","26,9702","27,1269","27,1393","26,8511","26,847","26,8627","27,0325","27,0959","26,8746","26,9635","27,0612","26,9298","27,117","26,9682","27,0157","26,9197","26,7891","27,1482","26,7938","27,1504","26,8869","26,9553","27,0649","27,1546","26,963","27,1849","27,1406","27,2408","26,8778","27,0057","27,1745","27,0049","27,0691","26,8741","27,0259","27,0416","27,2359","27,1743","26,9835","27,1581","27,1564","27,0211","27,1228","26,7245","26,8447","27,0729","27,7521","27,4447","27,0343","26,9456","26,9752","27,1637","26,9291","26,846","26,9016","26,7748","27,0273","27,0579","26,8506","26,8036","26,3591","26,9929","27,1132","27,0454","27,0022","27,022","27,0249","27,0835","26,8483","26,7523","26,8453","27,0628","27,2338","26,9727","26,9377","26,9699","26,8344","27,0897","26,8348","26,8984","26,9636","26,9483","27,1601","26,6773","26,8592","26,942","26,9461","27,0434","26,8157","27,1072","26,9945","26,9733","27,088","26,8453","26,9613","26,959","26,8198","27,0978","26,8849","27,0098","27,0512","27,0453","27,0702","27,0088","26,8792","27,1689","27,0238","27,0532","26,7516","26,9955","26,8871","27,083","27,0477","26,9057","27,0857","26,9831","26,9839","27,0444","26,9069","26,9399","27,0032","27,089","26,9727","26,984","26,8941","27,0843","27,0908","27,1805","26,7844","26,8381","27,0488","26,9907","27,0608","26,892","26,9434","27,1192","26,9709","27,0209","26,9766","27,1032","27,2203","27,0858","27,3005","26,8315","27,0862","27,0545","27,1882","26,9061","26,9042","26,8884","27,0951","27,2638","27,1472","26,7121","26,7537","27,0803","27,1183","27,1011","26,963","26,9209","26,9811","27,0005","26,9807","26,8785","27,0673","27,0561","27,084","27,125","26,7844","26,9421","27,0517","26,9796","27,0494","27,0247","26,807","27,0981","27,1973","27,0602","27,019","26,985","27,0155","27,1541","27,2082","26,8516","27,0369","26,9908","-113,841","27,0862","26,9682","27,0856","27,1676","26,985","27,248","26,9853","26,9054","26,884","26,889","27,0271","27,0347","26,7081","27,0295","27,0573","27,0771","27,207","31,1272","27,042","26,9787","27,0179","26,9387","26,9401","26,9976","27,1068","26,9516","27,0935","27,1461","27,1682","27,2238","26,8902","26,8868","27,0845","26,8696","27,5832","27,2504","26,9314","26,966","27,0079","-114,59","26,9127","26,8809","26,9551","27,1381","27,2448","27,0701","27,2325","27,0528","27,1082","27,1461","27,2417","27,1611","27,2728","27,0654","26,64","26,5919","26,2962","26,7808","26,7561","26,5658"
8,12:26:35 PM,"26,8311","26,951","26,9217","26,9191","27,1154","26,922","26,8444","26,9985","27,1402","27,1489","26,8719","26,8492","26,8761","27,0458","27,1092","26,8767","26,9843","27,0671","26,932","27,1229","26,9666","27,044","26,9256","26,7913","27,1653","26,8274","27,1579","26,8944","26,9591","27,0686","27,1583","26,9593","27,1961","27,1443","27,2669","26,889","27,0169","27,1783","27,0124","27,0765","26,8778","27,0408","27,0453","27,2508","27,1967","26,9872","27,1619","27,1601","27,0062","27,1191","26,7208","26,8447","27,0692","27,7521","27,4559","27,0492","26,9419","26,9714","27,1637","26,9515","26,8572","26,9128","26,7785","27,0459","27,0617","26,8655","26,8148","26,3778","27,0004","27,1281","27,0677","27,0209","27,0406","27,0063","27,0798","26,8744","26,756","26,8751","27,0778","27,2115","26,9802","26,9227","26,9848","26,8456","27,0897","26,8535","26,9133","26,9748","26,9483","27,1675","26,696","26,8666","26,9569","26,9611","27,0359","26,8232","27,1072","26,9983","26,9919","27,088","26,8603","26,9912","26,9702","26,8422","27,0903","26,8923","27,0023","27,0661","27,0565","27,0702","27,0274","26,8792","27,1651","27,0462","27,0607","26,7703","26,9917","26,8983","27,1016","27,0551","26,9094","27,0969","27,0055","27,0026","27,063","26,9389","26,9645","27,039","27,1024","26,9749","27,0049","26,9187","27,0977","27,1303","27,1901","26,7941","26,9","27,0808","27,0265","27,0705","26,8942","26,9941","27,1401","26,9843","27,0343","26,9825","27,1129","27,23","27,0731","27,2692","26,819","27,0588","27,0345","27,1645","26,8712","26,8954","26,8684","27,0863","27,2624","27,116","26,707","26,7299","27,0715","27,1132","27,0774","26,9579","26,9158","26,9872","26,9693","26,9532","26,8735","27,0622","27,0473","27,0677","27,1012","26,7897","26,9399","27,0607","26,9737","27,0398","27,0412","26,8085","27,1034","27,2026","27,0692","27,0019","26,9828","27,017","27,1669","27,2098","26,8456","27,0347","26,9923","-113,851","27,0616","26,9586","27,0983","27,1617","26,9865","27,2346","27,045","26,9316","26,981","26,9189","27,0756","27,072","26,7343","27,0705","27,0797","27,0883","27,2145","31,1346","27,0606","27,0048","27,0366","26,9573","27,0073","27,0311","27,2037","27,0337","27,1196","27,1536","27,1869","27,2387","26,9051","26,898","27,0808","26,8845","27,5906","27,2653","26,9538","26,9697","27,0042","-114,59","26,9276","26,8698","26,9477","27,1493","27,2262","27,0962","27,2287","27,0491","27,1306","27,1572","27,2342","27,1649","27,2803","27,0654","26,6698","26,6143","26,3261","26,8032","26,7747","26,577"
