Row,Time,Temperature1(Voltage),Temperature2(Voltage),Temperature3(Voltage),Temperature4(Voltage),Temperature5(Voltage),Temperature6(Voltage),Temperature7(Voltage),Temperature8(Voltage),Temperature9(Voltage),Temperature10(Voltage),Temperature11(Voltage),Temperature12(Voltage),Temperature13(Voltage),Temperature14(Voltage),Temperature15(Voltage),Temperature16(Voltage),Temperature17(Voltage),Temperature18(Voltage),Temperature19(Voltage),Temperature20(Voltage),Temperature21(Voltage),Temperature22(Voltage),Temperature23(Voltage),Temperature24(Voltage),Temperature25(Voltage),Temperature26(Voltage),Temperature27(Voltage),Temperature28(Voltage),Temperature29(Voltage),Temperature30(Voltage),Temperature31(Voltage),Temperature32(Voltage),Temperature33(Voltage),Temperature34(Voltage),Temperature35(Voltage),Temperature36(Voltage),Temperature37(Voltage),Temperature38(Voltage),Temperature39(Voltage),Temperature40(Voltage),Temperature41(Voltage),Temperature42(Voltage),Temperature43(Voltage),Temperature44(Voltage),Temperature45(Voltage),Temperature46(Voltage),Temperature47(Voltage),Temperature48(Voltage),Temperature49(Voltage),Temperature50(Voltage),Temperature51(Voltage),Temperature52(Voltage),Temperature53(Voltage),Temperature54(Voltage),Temperature55(Voltage),Temperature56(Voltage),Temperature57(Voltage),Temperature58(Voltage),Temperature59(Voltage),Temperature60(Voltage),Temperature61(Voltage),Temperature62(Voltage),Temperature63(Voltage),Temperature64(Voltage),Temperature65(Voltage),Temperature66(Voltage),Temperature67(Voltage),Temperature68(Voltage),Temperature69(Voltage),Temperature70(Voltage),Temperature71(Voltage),Temperature72(Voltage),Temperature73(Voltage),Temperature74(Voltage),Temperature75(Voltage),Temperature76(Voltage),Temperature77(Voltage),Temperature78(Voltage),Temperature79(Voltage),Temperature80(Voltage),Temperature81(Voltage),Temperature82(Voltage),Temperature83(Voltage),Temperature84(Voltage),Temperature85(Voltage),Temperature86(Voltage),Temperature87(Voltage),Temperature88(Voltage),Temperature89(Voltage),Temperature90(Voltage),Temperature91(Voltage),Temperature92(Voltage),Temperature93(Voltage),Temperature94(Voltage),Temperature95(Voltage),Temperature96(Voltage),Temperature97(Voltage),Temperature98(Voltage),Temperature99(Voltage),Temperature100(Voltage),Temperature101(Voltage),Temperature102(Voltage),Temperature103(Voltage),Temperature104(Voltage),Temperature105(Voltage),Temperature106(Voltage),Temperature107(Voltage),Temperature108(Voltage),Temperature109(Voltage),Temperature110(Voltage),Temperature111(Voltage),Temperature112(Voltage),Temperature113(Voltage),Temperature114(Voltage),Temperature115(Voltage),Temperature116(Voltage),Temperature117(Voltage),Temperature118(Voltage),Temperature119(Voltage),Temperature120(Voltage)
1,12:24:35 PM,26.7514,26.9382,26.9255,26.996,26.9536,26.9682,27.0576,26.8272,26.9268,26.9513,26.6427,26.9822,26.9323,27.0217,26.8933,26.9765,26.8355,26.788,26.9171,26.8216,26.8394,27.0473,26.7337,26.7671,26.8343,27.0096,27.2671,26.9552,26.8809,26.6862,27.3029,27.2303,26.8615,27.0859,27.0823,26.8955,27.0426,27.1991,26.9788,27.0984,26.6816,26.864,27.4037,27.2382,26.9551,26.892,27.2794,27.2405,27.0729,26.7857,27.082,27.0384,27.0681,27.6739,27.1547,27.2553,27.1385,26.9528,27.0431,26.7429,26.6728,26.8834,26.8534,26.8644,26.8586,26.9485,26.69,26.4338,26.688,26.5999,27.4684,27.1541,27.1248,27.1418,26.8055,27.0166,26.8417,26.8797,27.2287,27.0866,26.9256,26.9585,26.6023,26.8618,26.7154,27.0495,27.1569,27.2224,27.0275,26.6642,26.7951,26.7471,26.7957,26.882,26.54,27.1595,27.0988,26.8752,27.1665,26.8469,26.8158,26.8563,27.0131,26.8046,26.8621,26.9126,27.1277,26.8239,27.2662,26.3573,27.438,26.9063,27.1038,26.995,26.7685,27.026,26.9059,27.0392,27.0965,26.8558
2,12:24:55 PM,26.6186,26.9042,27.0187,26.9437,27.001,26.993,27.0186,26.7569,26.6135,26.9633,26.9029,26.9148,26.8083,27.1058,26.9712,27.0503,26.941,26.9578,26.9025,26.8859,27.0315,27.0969,26.7778,26.8819,26.9005,26.9547,27.2119,26.9079,27.0048,26.9655,27.1784,27.1484,26.8705,26.9594,26.9375,26.9095,26.9073,27.157,27.0223,26.9523,26.8434,26.9956,27.2456,27.058,26.913,26.9851,27.1701,27.1489,27.0199,26.7271,27.0914,26.9433,26.8485,27.56,26.8838,27.3106,27.0451,27.2817,27.2397,26.7655,26.8491,27.0037,26.915,27.1612,26.7241,27.0374,26.7767,26.4895,26.7988,26.879,27.3314,27.0685,27.2485,27.2959,26.9552,26.9865,26.8646,26.7942,27.2581,27.2388,27.0736,26.9689,26.7538,26.9419,26.7011,27.1108,26.9268,27.1188,27.0853,26.5839,26.7467,26.6513,26.9852,26.8084,26.703,27.3546,27.1223,27.0513,27.1865,26.9263,26.9124,26.9556,26.886,26.8466,26.7087,27.0141,26.8726,26.7692,27.1594,26.4728,27.5857,26.946,27.0745,26.7994,26.7792,27.0845,27.0319,27.1243,27.1752,27.0716
3,12:25:15 PM,26.7872,26.8752,26.9102,26.8007,26.954,26.8612,27.1157,27.0421,27.0929,26.9144,26.8356,26.9464,26.8944,27.0218,26.9113,26.9599,27.0906,26.9636,27.0254,26.9669,26.9888,27.0125,26.8266,26.7929,26.7441,26.9428,26.992,27.0662,26.8353,27.151,27.1295,27.0792,27.0595,27.0234,26.6986,26.997,26.8725,27.1024,26.9921,26.9059,27.0066,26.89,27.4331,27.2817,26.6927,27.0015,27.077,26.9406,26.9023,27.003,27.0137,27.016,27.1634,27.4649,27.0217,27.3724,26.9781,26.9368,27.0578,26.9418,26.8156,26.8056,26.9648,26.9217,26.7959,26.9599,26.7184,26.5894,26.6521,26.8889,27.4139,26.8706,27.0199,27.0386,27.0173,26.9169,26.8043,26.6731,27.1586,27.1795,26.7716,26.9863,26.6079,26.8893,26.6558,26.8339,27.0055,27.0819,27.0288,26.7868,26.7706,26.8378,26.5985,27.0619,26.4766,27.4977,27.2741,27.0154,26.9768,26.9747,26.7936,26.8756,27.0577,26.951,26.8909,27.1046,26.9018,26.9954,27.0035,26.5137,27.5308,27.191,27.1663,26.9433,26.6223,26.9508,26.9368,27.0985,27.0535,26.7627
4,12:25:35 PM,26.9157,26.9658,26.8102,26.994,27.0059,26.8459,26.9773,27.01,27.0427,27.0325,26.8951,26.9031,26.8144,26.9966,27.1585,26.8967,27.0201,27.1192,26.8983,26.8062,27.1904,27.0833,26.8568,26.8447,26.9128,26.9298,27.2601,26.8994,27.1841,26.8191,27.1033,27.1206,27.0847,27.1028,26.7229,27.2253,26.9232,27.2147,27.0256,27.1392,27.0825,27.0239,27.2428,27.3139,27.1201,27.0761,27.0785,27.0416,26.6581,26.8325,27.1887,26.9023,27.2072,27.6954,27.0995,27.1802,26.837,26.958,27.2312,26.7672,26.7969,26.8086,26.9148,26.9854,26.6732,27.0745,26.7135,26.3438,26.878,26.7414,27.1624,27.0223,27.1818,27.0086,26.8362,26.8065,26.7648,26.6286,27.2131,27.1131,26.957,27.1393,26.7216,26.865,26.7331,26.9528,26.7516,27.2382,27.1429,26.6294,26.7219,26.9759,26.7924,27.0243,26.4478,27.1982,27.146,26.8316,27.2316,27.0676,26.9378,26.9985,27.0776,26.8798,26.8133,27.0107,27.0058,27.0004,27.0151,26.3833,27.5888,27.067,27.1512,27.0217,26.7631,27.1437,26.8792,26.893,27.0359,26.7916
5,12:25:55 PM,26.8592,26.9563,26.6217,27.0038,26.9421,26.9821,26.9015,27.1219,26.8213,26.8645,26.9008,26.9513,26.8432,27.0753,27.0851,26.9111,26.9654,26.9234,27.0164,27.0993,27.0494,27.0789,26.7918,26.9428,26.8331,26.8826,27.1074,27.1106,26.8596,26.9361,27.0829,27.0951,27.1091,27.2573,27.0526,26.8096,26.9791,27.2359,26.9075,27.1508,26.7654,26.8866,27.2667,27.3036,27.0304,27.0094,26.9019,27.2355,26.8806,26.9256,27.0599,26.9299,26.9641,27.5862,27.1448,27.2147,26.7951,27.0213,27.0711,26.9139,26.8869,26.6626,26.7174,27.261,26.7378,27.0722,26.9056,26.5638,26.8981,26.8113,27.5196,26.9853,26.9178,27.2237,26.8665,27.066,26.9387,26.7322,27.0159,27.0519,26.9068,26.8614,26.7755,26.9649,26.699,27.1691,26.9807,27.0925,27.1187,26.5991,26.871,26.7545,26.9621,26.7184,26.5618,27.1899,27.2033,26.934,26.8419,26.8747,26.9217,27.0969,27.2906,27.1938,26.6537,27.1261,27.1505,27.0196,27.1716,26.2853,27.4576,26.9075,27.027,27.0806,26.8591,27.0506,27.0771,27.0146,27.0759,26.837
6,12:26:15 PM,26.7512,27.0947,26.8924,27.0361,27.1293,26.9232,26.9929,26.829,26.9509,26.8965,27.0697,26.9704,26.694,26.7956,26.9739,27.1429,26.8586,27.0463,26.8453,27.2353,27.3283,27.1909,26.9103,26.9236,26.8522,27.1232,27.1396,26.9554,26.8981,26.9983,27.0912,27.155,26.9813,27.0962,27.2076,27.0655,26.968,27.094,26.9871,27.1386,27.0152,26.9284,27.3573,27.2389,27.1132,27.0616,27.1938,27.1711,26.8484,26.8188,27.0053,27.0305,27.0359,27.6639,27.2275,27.0422,26.8963,27.1032,27.066,26.8397,26.8214,26.7795,26.8247,27.1985,26.9246,27.1093,26.7054,26.4827,26.6929,26.8734,27.3021,27.1996,26.9867,27.2344,26.9773,26.8723,26.7832,26.6108,27.2003,27.0542,26.9888,26.8845,26.8623,26.8846,26.8646,27.1683,27.0038,27.2933,27.1655,26.7375,26.9867,26.8581,26.9316,27.0706,26.3578,27.3473,27.2505,26.8526,26.9939,26.927,26.9681,26.8597,27.1077,27.194,26.6732,27.0359,27.1302,26.9861,27.3607,26.6425,27.5256,26.9904,26.9856,27.0324,26.6884,27.1287,26.9322,27.3083,27.1015,26.7705
7,12:26:35 PM,26.9899,26.9851,26.8787,26.9547,27.3084,26.8843,27.1479,26.8989,27.0814,26.9409,26.7647,26.7763,26.992,26.8948,26.7636,26.9651,27.1207,27.0136,26.9147,26.8306,27.1231,26.8164,26.7068,26.7974,26.9999,27.2724,27.2584,27.0201,26.9746,27.0606,27.0342,27.205,26.9768,27.255,27.2562,27.0303,26.8775,27.1114,26.9091,27.0895,26.9771,27.2633,27.3478,27.2961,26.903,27.1555,27.0944,27.0749,26.8651,26.9637,27.0917,26.9597,27.1575,27.5691,27.0992,27.3401,26.9396,27.167,27.1846,26.8408,26.8867,26.7891,27.0357,27.1282,26.7007,27.0295,26.8145,26.5449,26.902,26.8363,27.3204,27.1879,27.0168,27.1124,27.2014,26.9096,26.8587,26.8168,27.208,27.2435,26.8249,26.9731,26.9346,26.8588,26.5951,26.9561,26.8812,27.2319,27.0779,26.8065,26.7939,26.8185,26.6414,26.9642,26.4821,27.3358,27.3399,27.0551,26.9119,26.9398,26.7841,27.1658,27.1391,27.0959,26.8302,27.0316,26.9208,26.811,27.1343,26.4928,27.2409,27.0526,27.1572,26.9867,26.8834,27.0548,27.2105,27.2637,26.959,27.0935
8,12:26:55 PM,26.8001,27.0424,26.921,27.1588,27.0461,26.9344,26.9619,26.7609,26.9536,27.0571,26.8353,27.0683,27.1683,26.9891,27.1211,27.0302,26.9705,27.1075,27.028,26.7085,27.171,27.1706,26.7627,26.9911,26.9364,27.039,27.302,27.1935,27.1569,27.0124,27.2048,27.1858,27.2054,27.3134,27.0989,27.1717,27.083,27.2389,27.0992,27.0653,26.9133,27.1462,27.3012,27.3277,26.9455,27.2013,27.2574,27.2091,26.9541,26.8212,27.2346,26.9802,27.0021,27.7259,27.3163,27.161,26.8946,26.9602,27.0494,26.9364,26.9547,26.8944,26.8866,27.0704,26.8487,26.9775,26.8107,26.6144,26.7901,26.7738,27.3819,26.8027,27.0887,27.2124,27.087,26.976,26.7756,26.6131,27.1972,27.2506,26.9301,27.1266,26.676,26.9806,26.6706,27.0903,26.9191,27.252,26.9341,26.7463,26.7187,26.9337,26.7478,27.0274,26.6356,27.3049,27.1413,26.9746,26.917,26.9459,26.8724,26.9149,27.0907,26.8485,26.7358,26.8466,26.9324,26.88,27.0977,26.536,27.5229,26.979,27.0107,26.9594,26.5979,27.0516,26.8447,27.1223,27.1653,26.9164
9,12:27:15 PM,26.86,26.8709,26.8417,27.1831,26.8668,26.9508,27.0584,27.0862,27.0547,26.9538,26.9557,26.8766,26.9765,27.0968,26.9558,27.0741,27.02,26.9435,26.9262,26.8022,27.1447,26.9003,26.7514,26.9642,26.5699,27.0363,27.2809,27.0516,26.8975,27.0005,27.2569,27.1366,27.1567,27.1641,27.0925,27.1646,27.1113,27.2406,26.9395,27.0032,26.918,27.1031,27.1957,27.2296,27.2414,27.2557,27.2197,27.1737,26.8886,26.7636,27.0377,26.9727,26.9621,27.8345,27.1805,27.2393,26.885,27.1791,27.0991,26.8551,26.9409,26.8058,26.6116,27.2033,26.7203,26.9148,26.7587,26.5602,26.7592,26.6615,27.2434,26.988,27.0697,26.9843,27.1595,26.9048,26.7215,26.8367,27.1552,27.1392,26.9482,27.0078,26.8733,26.9935,26.8089,27.1269,27.032,27.3034,27.192,26.8775,26.8139,26.8704,27.0213,27.0186,26.6792,27.3161,27.2045,27.0107,26.8742,26.9129,26.7496,26.9878,27.2141,26.965,26.8696,27.1792,26.8775,26.9388,27.0995,26.4872,27.6681,27.2165,27.0705,26.9027,26.8312,27.0889,27.0443,27.3052,27.0683,26.906
10,12:27:35 PM,27.0011,27.004,26.6318,27.1168,26.9693,26.8992,27.0332,27.048,26.8968,26.9962,26.9635,27.0143,26.9656,27.033,26.7887,27.0312,26.7606,27.1376,26.673,27.0002,27.2348,27.159,26.817,26.9417,26.8443,26.962,27.1833,27.1066,27.1106,26.8457,27.2068,27.1372,27.0159,27.2389,27.0878,27.2007,27.1521,27.0789,27.287,26.8441,27.0701,27.1459,27.1753,27.2761,27.2055,27.2998,27.1626,27.0219,26.8317,26.9702,27.1394,26.9257,27.1232,27.6953,27.2043,27.2544,26.9654,27.0682,27.184,26.9348,26.7475,26.8803,26.857,27.2312,26.8392,27.111,26.9214,26.5682,26.7796,26.8871,27.2075,27.1294,26.9886,27.0853,27.1603,26.9414,26.8143,26.9456,27.2158,27.1317,26.8006,26.9809,26.8252,27.1106,26.745,27.1664,27.2329,27.2131,27.1152,26.8302,26.6757,26.8644,27.0219,27.099,26.4793,27.5124,27.237,27.0219,26.9864,27.0171,26.8312,26.8901,27.1328,26.9223,26.7777,27.0916,27.0903,27.0669,27.24,26.5166,27.5134,26.9783,27.0394,27.0168,26.9364,27.3057,27.0415,27.0466,26.9921,27.0198
